Product Name,Current Price,Previous Price,Price Per Each,Category,Product ID,Product URL,Quantity,Units
Coffee Mate Coffee Enhancer Hazelnut Value Size,9.29,9.29,$0.49/100ml,Milk & Cream,21303033_EA,https://www.realcanadiansuperstore.ca/coffee-mate-coffee-enhancer-hazelnut-value-size/p/21303033_EA,2,l
Chocolate,2.39,2.39,$0.51/100ml,Milk & Cream,20895935002_EA,https://www.realcanadiansuperstore.ca/chocolate/p/20895935002_EA,473,ml
2% Milk,2.19,2.19,$0.46/100ml,Milk & Cream,20963220_EA,https://www.realcanadiansuperstore.ca/2-milk/p/20963220_EA,473,ml
Strawberry,2.39,2.39,$0.51/100ml,Milk & Cream,20895935004_EA,https://www.realcanadiansuperstore.ca/strawberry/p/20895935004_EA,473,ml
3.25% Lactose Free Enriched Milk,6.99,6.99,$0.35/100ml,Milk & Cream,21443660_EA,https://www.realcanadiansuperstore.ca/3-25-lactose-free-enriched-milk/p/21443660_EA,2,l
"Organic Milk 3, 25%Mf",9.69,9.69,$0.24/100ml,Milk & Cream,20435701_EA,https://www.realcanadiansuperstore.ca/organic-milk-3-25-mf/p/20435701_EA,4,l
"Milk, Homogenized  Organic 3.25% M.F.",6.79,6.79,$0.36/100ml,Milk & Cream,21518068_EA,https://www.realcanadiansuperstore.ca/milk-homogenized-organic-3-25-m-f/p/21518068_EA,2,l
Coffee Mate Liquid French Vanilla Value Size,9.29,9.29,$0.49/100ml,Milk & Cream,21034225_EA,https://www.realcanadiansuperstore.ca/coffee-mate-liquid-french-vanilla-value-size/p/21034225_EA,2,l
Dairy Product 2% M.F.,6.09,6.09,$0.41/100ml,Milk & Cream,21239137_EA,https://www.realcanadiansuperstore.ca/dairy-product-2-m-f/p/21239137_EA,2,l
Hazelnut Mocha Macchiato Coffee Enhancer,7.99,7.99,$0.96/100ml,Milk & Cream,21508916_EA,https://www.realcanadiansuperstore.ca/hazelnut-mocha-macchiato-coffee-enhancer/p/21508916_EA,828,ml
Natrel Plus 2% Lactose Free Vanilla Enriched Milk ,6.99,6.99,$0.35/100ml,Milk & Cream,21525343_EA,https://www.realcanadiansuperstore.ca/natrel-plus-2-lactose-free-vanilla-enriched-milk/p/21525343_EA,2,l
Milk Beverage Chocolate 1% M.F.,4.99,4.99,$0.26/100ml,Milk & Cream,21517545_EA,https://www.realcanadiansuperstore.ca/milk-beverage-chocolate-1-m-f/p/21517545_EA,2,l
Chocolate Milk,6.09,6.09,$0.41/100ml,Milk & Cream,21239130_EA,https://www.realcanadiansuperstore.ca/chocolate-milk/p/21239130_EA,2,l
Lactose Free Milk,10.99,10.99,$0.27/100ml,Milk & Cream,21241503_EA,https://www.realcanadiansuperstore.ca/lactose-free-milk/p/21241503_EA,4,l
"Whipping Cream, 33%",4.69,4.69,$0.99/100ml,Milk & Cream,20962887_EA,https://www.realcanadiansuperstore.ca/whipping-cream-33/p/20962887_EA,473,ml
Coffee Mate After Eight Liquid Coffee Enhancer,6.49,6.49,$0.69/100ml,Milk & Cream,21405126_EA,https://www.realcanadiansuperstore.ca/coffee-mate-after-eight-liquid-coffee-enhancer/p/21405126_EA,946,ml
"Caramel Macchiato Coffee Creamer,",5.99,5.99,$0.63/100ml,Milk & Cream,21439782_EA,https://www.realcanadiansuperstore.ca/caramel-macchiato-coffee-creamer/p/21439782_EA,946,ml
Classic Hazelnut Coffee Creamer,7.99,7.99,$0.56/100ml,Milk & Cream,21345072_EA,https://www.realcanadiansuperstore.ca/classic-hazelnut-coffee-creamer/p/21345072_EA,1,l
Cinnamon Dolce Latte,7.99,7.99,$0.96/100ml,Milk & Cream,21358458_EA,https://www.realcanadiansuperstore.ca/cinnamon-dolce-latte/p/21358458_EA,828,ml
"Creamer, 10%",6.69,6.69,$74.33/100ml,Milk & Cream,20964794_EA,https://www.realcanadiansuperstore.ca/creamer-10/p/20964794_EA,9,ml
Coffee Mate Double Double-Mate Liquid Coffee Enhancer,6.49,6.49,$0.69/100ml,Milk & Cream,21091311_EA,https://www.realcanadiansuperstore.ca/coffee-mate-double-double-mate-liquid-coffee-enhan/p/21091311_EA,946,ml
Homogenized Milk,4.79,4.79,$0.24/100ml,Milk & Cream,20963608_EA,https://www.realcanadiansuperstore.ca/homogenized-milk/p/20963608_EA,2,l
"Organic Milk, 2% Mf",9.69,9.69,$0.24/100ml,Milk & Cream,20435710_EA,https://www.realcanadiansuperstore.ca/organic-milk-2-mf/p/20435710_EA,4,l
6 % M.F. Light Cream,3.69,3.69,$0.39/100ml,Milk & Cream,21440185_EA,https://www.realcanadiansuperstore.ca/6-m-f-light-cream/p/21440185_EA,946,ml
Goat's Milk,7.79,7.79,$0.39/100ml,Milk & Cream,20032334_EA,https://www.realcanadiansuperstore.ca/goat-s-milk/p/20032334_EA,2,l
Skim Milk,4.69,4.69,$0.23/100ml,Milk & Cream,20963447_EA,https://www.realcanadiansuperstore.ca/skim-milk/p/20963447_EA,2,l
Coffee Mate Coffee Crisp Liquid Coffee Enhancer,6.49,6.49,$0.69/100ml,Milk & Cream,21358520_EA,https://www.realcanadiansuperstore.ca/coffee-mate-coffee-crisp-liquid-coffee-enhancer/p/21358520_EA,946,ml
"Soy For Coffee, Original Coffee Creamer",5.49,5.49,$0.62/100ml,Milk & Cream,21423292_EA,https://www.realcanadiansuperstore.ca/soy-for-coffee-original-coffee-creamer/p/21423292_EA,890,ml
"Oat Coffee Creamer, French Vanilla",3.99,3.99,$0.84/100ml,Milk & Cream,21513660_EA,https://www.realcanadiansuperstore.ca/oat-coffee-creamer-french-vanilla/p/21513660_EA,473,ml
"Dairy Free Almond Coffee Creamer, Unsweetened Vanilla Coffee Whitener",3.29,3.29,$0.70/100ml,Milk & Cream,21400038_EA,https://www.realcanadiansuperstore.ca/dairy-free-almond-coffee-creamer-unsweetened-vanil/p/21400038_EA,473,ml
Chocolate Milkshake,1.99,1.99,$0.64/100ml,Milk & Cream,21040956_EA,https://www.realcanadiansuperstore.ca/chocolate-milkshake/p/21040956_EA,310,ml
Whipped Topping ,3.69,3.69,$1.64/100g,Milk & Cream,20017493_EA,https://www.realcanadiansuperstore.ca/whipped-topping/p/20017493_EA,225,g
Vanila Milkshake Bottle,3.19,3.19,$0.69/100ml,Milk & Cream,21345500_EA,https://www.realcanadiansuperstore.ca/vanila-milkshake-bottle/p/21345500_EA,460,ml
Reduced Sugar French Vanilla Coffee Creamer,5.99,5.99,$0.63/100ml,Milk & Cream,21071278_EA,https://www.realcanadiansuperstore.ca/reduced-sugar-french-vanilla-coffee-creamer/p/21071278_EA,946,ml
"Zero Sugar Hazelnut Coffee Creamer,",5.99,5.99,$0.63/100ml,Milk & Cream,21405106_EA,https://www.realcanadiansuperstore.ca/zero-sugar-hazelnut-coffee-creamer/p/21405106_EA,946,ml
Southern Butter Pecan Coffee Creamer,5.99,5.99,$0.63/100ml,Milk & Cream,20895480004_EA,https://www.realcanadiansuperstore.ca/southern-butter-pecan-coffee-creamer/p/20895480004_EA,946,ml
Lactose Free Whole Ultrafiltered Milk,6.29,6.29,$0.42/100ml,Milk & Cream,21128348_EA,https://www.realcanadiansuperstore.ca/lactose-free-whole-ultrafiltered-milk/p/21128348_EA,2,l
"Chocolate Milk, Reduced Sugar",2.39,2.39,$0.51/100ml,Milk & Cream,20895935003_EA,https://www.realcanadiansuperstore.ca/chocolate-milk-reduced-sugar/p/20895935003_EA,473,ml
Irish Creme Coffee Creamer,5.99,5.99,$0.63/100ml,Milk & Cream,20895480006_EA,https://www.realcanadiansuperstore.ca/irish-creme-coffee-creamer/p/20895480006_EA,946,ml
Lactose Free 1% Milk,5.99,5.99,$0.30/100ml,Milk & Cream,20301822002_EA,https://www.realcanadiansuperstore.ca/lactose-free-1-milk/p/20301822002_EA,2,l
Strawberry Milk Beverage 1 % M.F.,3.99,3.99,$0.40/100ml,Milk & Cream,21108985_EA,https://www.realcanadiansuperstore.ca/strawberry-milk-beverage-1-m-f/p/21108985_EA,1,l
Lactose Free Homogenized Milk,6.29,6.29,$0.31/100ml,Milk & Cream,20838388_EA,https://www.realcanadiansuperstore.ca/lactose-free-homogenized-milk/p/20838388_EA,2,l
Caramel Chocolate Milkshake,1.99,1.99,$0.64/100ml,Milk & Cream,21040942_EA,https://www.realcanadiansuperstore.ca/caramel-chocolate-milkshake/p/21040942_EA,310,ml
"Whipping Cream, 33%",3.19,3.19,$1.35/100ml,Milk & Cream,20963404_EA,https://www.realcanadiansuperstore.ca/whipping-cream-33/p/20963404_EA,237,ml
Dairy Product Lactose Free 3.25% M.F.,6.29,6.29,$0.42/100ml,Milk & Cream,21107156_EA,https://www.realcanadiansuperstore.ca/dairy-product-lactose-free-3-25-m-f/p/21107156_EA,2,l
Ultrapūr Dairy Product 0% M.F.,6.09,6.09,$0.41/100ml,Milk & Cream,21496759_EA,https://www.realcanadiansuperstore.ca/ultrap-r-dairy-product-0-m-f/p/21496759_EA,2,l
Protein Milk Chocolate,3.19,3.19,$0.69/100ml,Milk & Cream,21345511_EA,https://www.realcanadiansuperstore.ca/protein-milk-chocolate/p/21345511_EA,460,ml
Banana,2.39,2.39,$0.51/100ml,Milk & Cream,20895935001_EA,https://www.realcanadiansuperstore.ca/banana/p/20895935001_EA,473,ml
"Coffee Creamer, Vanilla Dip Donut",7.49,7.49,$1.00/100ml,Milk & Cream,21541914_EA,https://www.realcanadiansuperstore.ca/coffee-creamer-vanilla-dip-donut/p/21541914_EA,750,ml
Organic 1% Milk,6.79,6.79,$0.34/100ml,Milk & Cream,20298073_EA,https://www.realcanadiansuperstore.ca/organic-1-milk/p/20298073_EA,2,l
White Chocolate Mocha Liquid Coffee Enhancer,7.99,7.99,$0.96/100ml,Milk & Cream,21358486_EA,https://www.realcanadiansuperstore.ca/white-chocolate-mocha-liquid-coffee-enhancer/p/21358486_EA,828,ml
Whipping Cream,3.29,3.29,$1.32/100ml,Milk & Cream,20975316_EA,https://www.realcanadiansuperstore.ca/whipping-cream/p/20975316_EA,250,ml
"Organic Homogenized Milk, 3.25%",6.99,6.99,$0.35/100ml,Milk & Cream,20535315_EA,https://www.realcanadiansuperstore.ca/organic-homogenized-milk-3-25/p/20535315_EA,2,l
Homogenized Milk,2.89,2.89,$0.29/100ml,Milk & Cream,20963218_EA,https://www.realcanadiansuperstore.ca/homogenized-milk/p/20963218_EA,1,l
"Coffee Creamer, Chocolate Dip Donut",7.49,7.49,$1.00/100ml,Milk & Cream,21541922_EA,https://www.realcanadiansuperstore.ca/coffee-creamer-chocolate-dip-donut/p/21541922_EA,750,ml
"Coffee-mate, Light",12.99,12.99,$0.93/100g,Milk & Cream,20075650_EA,https://www.realcanadiansuperstore.ca/coffee-mate-light/p/20075650_EA,1,kg
"Buttermilk, 1%",3.49,3.49,$0.37/100ml,Milk & Cream,20963449_EA,https://www.realcanadiansuperstore.ca/buttermilk-1/p/20963449_EA,946,ml
Coffee Whitener With Almond Beverage Pumpkin Spice With Other Natural Flavour Limited Edition,6.99,6.99,$0.93/100ml,Milk & Cream,21473094_EA,https://www.realcanadiansuperstore.ca/coffee-whitener-with-almond-beverage-pumpkin-spice/p/21473094_EA,750,ml
1% Milk,2.79,2.79,$0.28/100ml,Milk & Cream,20963587_EA,https://www.realcanadiansuperstore.ca/1-milk/p/20963587_EA,1,l
Classic French Vanilla Coffee Creamer,7.99,7.99,$0.56/100ml,Milk & Cream,21337027_EA,https://www.realcanadiansuperstore.ca/classic-french-vanilla-coffee-creamer/p/21337027_EA,1,l
Coffee Whitener,3.99,3.99,$0.89/100g,Milk & Cream,20310718_EA,https://www.realcanadiansuperstore.ca/coffee-whitener/p/20310718_EA,450,g
Grass Fed 10% Cream,3.79,4.29,$0.80/100ml,Milk & Cream,21303306_EA,https://www.realcanadiansuperstore.ca/grass-fed-10-cream/p/21303306_EA,473,ml
Organic 1% Milk,9.69,9.69,$0.24/100ml,Milk & Cream,20435829_EA,https://www.realcanadiansuperstore.ca/organic-1-milk/p/20435829_EA,4,l
"Oat Coffee Creamer, Original, Plant-Based, Dairy-Free",3.99,3.99,$0.84/100ml,Milk & Cream,21305808_EA,https://www.realcanadiansuperstore.ca/oat-coffee-creamer-original-plant-based-dairy-free/p/21305808_EA,473,ml
Large Grade A Eggs,3.99,3.99,$0.33/1ea,Egg & Egg Substitutes,20812144001_EA,https://www.realcanadiansuperstore.ca/large-grade-a-eggs/p/20812144001_EA,12,ea
Large Size Eggs,9.79,9.79,$0.33/1ea,Egg & Egg Substitutes,21435777001_EA,https://www.realcanadiansuperstore.ca/large-size-eggs/p/21435777001_EA,30,ea
Grade A Extra Large Eggs,4.49,4.49,$0.37/1ea,Egg & Egg Substitutes,20812726001_EA,https://www.realcanadiansuperstore.ca/grade-a-extra-large-eggs/p/20812726001_EA,12,eggs
Free Run Brown Eggs Large,6.99,6.99,$0.58/1ea,Egg & Egg Substitutes,20813628001_EA,https://www.realcanadiansuperstore.ca/free-run-brown-eggs-large/p/20813628001_EA,12,eggs
Medium Grade A White Eggs,3.89,3.89,$0.32/1ea,Egg & Egg Substitutes,20813386001_EA,https://www.realcanadiansuperstore.ca/medium-grade-a-white-eggs/p/20813386001_EA,12,eggs
Organics Free Range Large Brown Eggs,7.79,7.79,$0.65/1ea,Egg & Egg Substitutes,20813711001_EA,https://www.realcanadiansuperstore.ca/organics-free-range-large-brown-eggs/p/20813711001_EA,12,eggs
Egg Whites,7.99,7.99,$0.80/100g,Egg & Egg Substitutes,20821364001_EA,https://www.realcanadiansuperstore.ca/egg-whites/p/20821364001_EA,1,kg
Grade A Large Brown Eggs,5.19,5.19,$0.43/1ea,Egg & Egg Substitutes,20813936001_EA,https://www.realcanadiansuperstore.ca/grade-a-large-brown-eggs/p/20813936001_EA,12,eggs
Premium Large White Eggs,6.99,6.99,$0.39/1ea,Egg & Egg Substitutes,20976887001_EA,https://www.realcanadiansuperstore.ca/premium-large-white-eggs/p/20976887001_EA,18,ea
"Organic Free-Range Large Brown Eggs, Club Pack (30 Count)",16.49,16.49,$16.49/1ea,Egg & Egg Substitutes,21205224001_EA,https://www.realcanadiansuperstore.ca/organic-free-range-large-brown-eggs-club-pack-30-c/p/21205224001_EA,30,ea
"Naturegg Omega 3 White Eggs, Large",6.29,6.29,$0.52/1ea,Egg & Egg Substitutes,20815563001_EA,https://www.realcanadiansuperstore.ca/naturegg-omega-3-white-eggs-large/p/20815563001_EA,12,eggs
"Naturegg Nest Laid White Eggs, Large",5.49,5.49,$0.46/1ea,Egg & Egg Substitutes,20816075001_EA,https://www.realcanadiansuperstore.ca/naturegg-nest-laid-white-eggs-large/p/20816075001_EA,12,eggs
Country Golden Yolk Large Free Range Eggs,7.29,7.29,$0.61/1ea,Egg & Egg Substitutes,20905536001_EA,https://www.realcanadiansuperstore.ca/country-golden-yolk-large-free-range-eggs/p/20905536001_EA,12,ea
Blue Menu Free Run Large White Eggs 12 Pack,7.49,7.49,$0.62/1ea,Egg & Egg Substitutes,20992723001_EA,https://www.realcanadiansuperstore.ca/blue-menu-free-run-large-white-eggs-12-pack/p/20992723001_EA,12,ea
"White Eggs, Extra Large",6.79,6.79,$0.38/1ea,Egg & Egg Substitutes,20819851001_EA,https://www.realcanadiansuperstore.ca/white-eggs-extra-large/p/20819851001_EA,18,eggs
Organics Extra Large Size Free-Range Brown Eggs,7.99,7.99,$0.67/1ea,Egg & Egg Substitutes,20813389001_EA,https://www.realcanadiansuperstore.ca/organics-extra-large-size-free-range-brown-eggs/p/20813389001_EA,12,eggs
Free Run Egg Whites,5.29,5.29,$1.06/100g,Egg & Egg Substitutes,20821366001_EA,https://www.realcanadiansuperstore.ca/free-run-egg-whites/p/20821366001_EA,1,g
Blue Menu Free Run Large Brown Eggs 12 Pack,7.49,7.49,$0.62/1ea,Egg & Egg Substitutes,20812736001_EA,https://www.realcanadiansuperstore.ca/blue-menu-free-run-large-brown-eggs-12-pack/p/20812736001_EA,12,eggs
"Nature's Best White Eggs, Large",6.29,6.29,$0.52/1ea,Egg & Egg Substitutes,20814983001_EA,https://www.realcanadiansuperstore.ca/nature-s-best-white-eggs-large/p/20814983001_EA,12,eggs
Naturegg Simply Egg Whites,5.29,5.29,$1.06/100ml,Egg & Egg Substitutes,20820355001_EA,https://www.realcanadiansuperstore.ca/naturegg-simply-egg-whites/p/20820355001_EA,1,ea
"Born 3 White Eggs, Large",5.79,5.79,$0.48/1ea,Egg & Egg Substitutes,20819626001_EA,https://www.realcanadiansuperstore.ca/born-3-white-eggs-large/p/20819626001_EA,12,eggs
Plant Based Egg,7.49,7.49,$2.20/100ml,Egg & Egg Substitutes,21419781_EA,https://www.realcanadiansuperstore.ca/plant-based-egg/p/21419781_EA,355,ml
"Free Run Omega-3 Hard-Boiled Peeled Eggs, Pack of 3",3.39,3.39,$3.85/100g,Egg & Egg Substitutes,21048196001_EA,https://www.realcanadiansuperstore.ca/free-run-omega-3-hard-boiled-peeled-eggs-pack-of-3/p/21048196001_EA,8,g
Organics Medium Size Free-Range Brown Eggs ,7.59,7.59,$0.63/1ea,Egg & Egg Substitutes,20818960001_EA,https://www.realcanadiansuperstore.ca/organics-medium-size-free-range-brown-eggs/p/20818960001_EA,12,eggs
Naturegg Free Run Egg Whites,5.49,5.49,$1.10/100g,Egg & Egg Substitutes,20820130001_EA,https://www.realcanadiansuperstore.ca/naturegg-free-run-egg-whites/p/20820130001_EA,1,eggs
Quail Eggs,4.99,4.99,$0.21/1ea,Egg & Egg Substitutes,20819628001_EA,https://www.realcanadiansuperstore.ca/quail-eggs/p/20819628001_EA,24,eggs
"Eggs, Medium",3.89,3.89,$0.32/1ea,Egg & Egg Substitutes,20007168_EA,https://www.realcanadiansuperstore.ca/eggs-medium/p/20007168_EA,12,eggs
"Egg Creations! Whole Eggs, Original",5.79,5.79,$1.16/100g,Egg & Egg Substitutes,20984144001_EA,https://www.realcanadiansuperstore.ca/egg-creations-whole-eggs-original/p/20984144001_EA,500,g
"Eggs, Large Brown",5.19,5.19,$0.43/1ea,Egg & Egg Substitutes,20067335_EA,https://www.realcanadiansuperstore.ca/eggs-large-brown/p/20067335_EA,12,eggs
"Organic Eggs, Medium",7.99,7.99,$0.67/1ea,Egg & Egg Substitutes,20995948001_EA,https://www.realcanadiansuperstore.ca/organic-eggs-medium/p/20995948001_EA,12,ea
"Eggs, Extra Large",4.49,4.49,$0.37/1ea,Egg & Egg Substitutes,20095570_EA,https://www.realcanadiansuperstore.ca/eggs-extra-large/p/20095570_EA,12,eggs
"Eggs, Large",3.99,3.99,$0.33/1ea,Egg & Egg Substitutes,20044005_EA,https://www.realcanadiansuperstore.ca/eggs-large/p/20044005_EA,12,eggs
Eggs2go! 6 Hard Boiled Peeled Eggs,5.29,5.29,$0.88/1ea,Egg & Egg Substitutes,21180376001_EA,https://www.realcanadiansuperstore.ca/eggs2go-6-hard-boiled-peeled-eggs/p/21180376001_EA,6,ea
"Egg Creations, Original",5.79,5.79,$1.16/100g,Egg & Egg Substitutes,20820690001_EA,https://www.realcanadiansuperstore.ca/egg-creations-original/p/20820690001_EA,500,g
Organic Free-Range Egg Whites,5.99,5.99,$1.20/100g,Egg & Egg Substitutes,21334400_EA,https://www.realcanadiansuperstore.ca/organic-free-range-egg-whites/p/21334400_EA,500,g
Large Organic Eggs,8.29,8.29,$0.69/1ea,Egg & Egg Substitutes,20821561001_EA,https://www.realcanadiansuperstore.ca/large-organic-eggs/p/20821561001_EA,12,eggs
Free Run Omega 3 Brown Eggs,7.29,7.29,$0.61/1ea,Egg & Egg Substitutes,20821369001_EA,https://www.realcanadiansuperstore.ca/free-run-omega-3-brown-eggs/p/20821369001_EA,12,eggs
"Fresh Churned Butter, Salted",8.29,8.29,$1.83/100g,Butter & Spreads,20639926_EA,https://www.realcanadiansuperstore.ca/fresh-churned-butter-salted/p/20639926_EA,454,g
Salted Butter,6.49,6.49,$1.43/100g,Butter & Spreads,20325029_EA,https://www.realcanadiansuperstore.ca/salted-butter/p/20325029_EA,454,g
Unsalted Butter,8.29,8.29,$1.83/100g,Butter & Spreads,20296112005_EA,https://www.realcanadiansuperstore.ca/unsalted-butter/p/20296112005_EA,454,g
Unsalted Butter,6.49,6.49,$1.43/100g,Butter & Spreads,20316543002_EA,https://www.realcanadiansuperstore.ca/unsalted-butter/p/20316543002_EA,454,g
Margarine Original,9.49,9.49,$1.12/100g,Butter & Spreads,20297818002_EA,https://www.realcanadiansuperstore.ca/margarine-original/p/20297818002_EA,850,g
Margarine with Olive Oil,9.49,9.49,$1.12/100g,Butter & Spreads,21279389_EA,https://www.realcanadiansuperstore.ca/margarine-with-olive-oil/p/21279389_EA,850,g
Margarine Spread,2.99,2.99,$0.70/100g,Butter & Spreads,20061949001_EA,https://www.realcanadiansuperstore.ca/margarine-spread/p/20061949001_EA,454,g
Country Churned Unsalted Butter ,7.99,7.99,$1.76/100g,Butter & Spreads,20313456001_EA,https://www.realcanadiansuperstore.ca/country-churned-unsalted-butter/p/20313456001_EA,454,g
"Butter Sticks, Salted",8.49,8.49,$1.88/100g,Butter & Spreads,20315960_EA,https://www.realcanadiansuperstore.ca/butter-sticks-salted/p/20315960_EA,8,g
Margarine Original,5.49,5.49,$1.29/100g,Butter & Spreads,20322707001_EA,https://www.realcanadiansuperstore.ca/margarine-original/p/20322707001_EA,427,g
Country Churned Salted Butter,7.99,7.99,$1.76/100g,Butter & Spreads,20313456002_EA,https://www.realcanadiansuperstore.ca/country-churned-salted-butter/p/20313456002_EA,454,g
"My Country Butter Sticks, Unsalted",8.49,8.49,$1.87/100g,Butter & Spreads,20056675_EA,https://www.realcanadiansuperstore.ca/my-country-butter-sticks-unsalted/p/20056675_EA,8,g
Margarine Club Pack,8.49,8.49,$0.67/100g,Butter & Spreads,20084892_EA,https://www.realcanadiansuperstore.ca/margarine-club-pack/p/20084892_EA,1,kg
Margarine Vegan,9.49,9.49,$1.12/100g,Butter & Spreads,21279333_EA,https://www.realcanadiansuperstore.ca/margarine-vegan/p/21279333_EA,850,g
Blue Menu Margarine with Olive Oil,5.49,5.49,$0.61/100g,Butter & Spreads,20604430_EA,https://www.realcanadiansuperstore.ca/blue-menu-margarine-with-olive-oil/p/20604430_EA,907,g
Margarine with Olive Oil,5.49,5.49,$1.29/100g,Butter & Spreads,21279391_EA,https://www.realcanadiansuperstore.ca/margarine-with-olive-oil/p/21279391_EA,454,g
Creamery Butter,6.89,6.89,$1.52/100g,Butter & Spreads,21125357_EA,https://www.realcanadiansuperstore.ca/creamery-butter/p/21125357_EA,454,g
Spreadables Butter With Canola Oil,5.79,5.79,$2.55/100g,Butter & Spreads,20119926002_EA,https://www.realcanadiansuperstore.ca/spreadables-butter-with-canola-oil/p/20119926002_EA,227,g
Provencal Garlic Butter,3.99,3.99,$3.19/100g,Butter & Spreads,20106744_EA,https://www.realcanadiansuperstore.ca/provencal-garlic-butter/p/20106744_EA,125,g
Margarine with Avocado Oil,9.49,9.49,$1.12/100g,Butter & Spreads,21044725_EA,https://www.realcanadiansuperstore.ca/margarine-with-avocado-oil/p/21044725_EA,850,g
Butter Sticks Salted with Sea Salt,8.49,8.49,$1.87/100g,Butter & Spreads,21048044_EA,https://www.realcanadiansuperstore.ca/butter-sticks-salted-with-sea-salt/p/21048044_EA,454,g
"Margarine, Quarters",8.99,8.99,$0.66/100g,Butter & Spreads,20056004_EA,https://www.realcanadiansuperstore.ca/margarine-quarters/p/20056004_EA,1,kg
Blue Menu Original Margarine,5.49,5.49,$0.61/100g,Butter & Spreads,20604565_EA,https://www.realcanadiansuperstore.ca/blue-menu-original-margarine/p/20604565_EA,907,g
Calorie-Reduced Margarine Light,9.49,9.49,$1.12/100g,Butter & Spreads,20297818003_EA,https://www.realcanadiansuperstore.ca/calorie-reduced-margarine-light/p/20297818003_EA,907,g
Creamery Butter Unsalted,6.89,6.89,$1.52/100g,Butter & Spreads,21125358_EA,https://www.realcanadiansuperstore.ca/creamery-butter-unsalted/p/21125358_EA,454,g
Margarine Vegan,5.49,5.49,$1.29/100g,Butter & Spreads,21279330_EA,https://www.realcanadiansuperstore.ca/margarine-vegan/p/21279330_EA,427,g
Margarine Quarters,10.79,10.79,$0.79/100g,Butter & Spreads,20164195_EA,https://www.realcanadiansuperstore.ca/margarine-quarters/p/20164195_EA,1,kg
